,brand_id,rating,reviews,size,price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,primary_category,secondary_category,child_count,primary_category_label,secondary_category_label,rating_clusters
4494,5809,4.1875,32.0,5,72.0,0,0,1,1,0,Bath & Body,Body Moisturizers,0.0,0,7,4
4495,5809,4.625,24.0,5,36.0,1,0,0,0,0,Makeup,Cheek,0.0,4,10,5
4496,5809,3.7105,38.0,3,47.0,0,0,0,0,0,Makeup,Face,1.0,4,14,3
4497,5809,3.9908,542.0,0,39.0,0,0,0,0,0,Makeup,Face,0.0,4,14,3
4498,5809,4.3006,712.0,5,28.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,4
4499,5809,2.9143,35.0,0,28.0,0,0,0,0,0,Makeup,Lip,7.0,4,20,2
4500,5809,3.0505,99.0,5,25.0,0,0,0,0,0,Makeup,Face,0.0,4,14,2
4501,5809,3.5152,33.0,5,72.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,2
4502,5809,4.2297,714.0,3,53.0,0,0,0,0,0,Makeup,Face,13.0,4,14,4
4503,5809,4.1,30.0,5,48.0,0,1,0,0,1,Makeup,Face,0.0,4,14,3
4504,5809,4.2556,630.0,5,28.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,4
4505,5809,4.399,762.0,0,22.0,0,0,0,0,0,Makeup,Accessories,0.0,4,0,4
4506,5809,4.8889,9.0,5,43.0,0,0,1,0,0,Makeup,Face,0.0,4,14,5
4507,5809,3.6429,14.0,5,25.0,0,0,0,1,0,Makeup,Face,0.0,4,14,2
4508,5809,2.7692,13.0,5,30.0,0,1,0,0,0,Makeup,Cheek,3.0,4,10,1
4509,5809,4.0,6.0,5,36.0,1,0,0,0,0,Makeup,Face,0.0,4,14,3
4510,5809,3.4408,574.0,5,40.0,0,0,0,0,0,Makeup,Face,1.0,4,14,2
4511,5809,1.7727,22.0,5,21.0,0,0,0,0,0,Makeup,Face,0.0,4,14,1
4512,5809,4.6503,386.0,5,24.0,0,0,0,0,0,Mini Size,Makeup,0.0,6,22,5
4513,6246,4.0823,1081.0,5,26.0,1,1,0,0,1,Makeup,Lip,10.0,4,20,3
4514,6246,4.4308,715.0,5,22.0,0,0,1,0,1,Makeup,Lip,2.0,4,20,4
4515,6246,4.3879,513.0,5,26.0,0,1,0,0,1,Makeup,Lip,5.0,4,20,4
4516,6246,4.166,259.0,0,27.0,0,0,0,0,1,Makeup,Eye,0.0,4,12,4
4517,6246,4.745,400.0,5,29.0,0,0,0,0,1,Makeup,Cheek,5.0,4,10,5
4518,6246,4.7093,258.0,5,25.0,0,0,0,0,1,Mini Size,Makeup,0.0,6,22,5
4519,6246,3.8482,112.0,5,64.0,0,0,0,0,1,Makeup,Eye,0.0,4,12,3
4520,6246,3.4667,30.0,5,15.0,0,0,0,0,0,Mini Size,Makeup,0.0,6,22,2
4521,6246,3.7042,71.0,5,28.0,0,0,0,0,1,Makeup,Lip,8.0,4,20,3
4522,6246,4.5812,191.0,5,26.0,0,0,0,0,1,Makeup,Face,0.0,4,14,5
4523,6246,4.2183,394.0,2,39.0,0,0,0,0,1,Makeup,Face,0.0,4,14,4
4524,6246,4.5049,103.0,5,21.0,0,0,0,0,1,Makeup,Lip,2.0,4,20,4
4525,6246,4.0977,174.0,5,36.0,0,0,0,0,1,Makeup,Face,2.0,4,14,3
4526,6246,4.5976,251.0,5,32.0,0,0,0,0,1,Skincare,Treatments,0.0,7,37,5
4527,6246,4.45,60.0,5,38.0,0,0,0,0,1,Makeup,Cheek,1.0,4,10,4
4528,6246,4.3,10.0,5,25.0,1,0,0,0,1,Mini Size,Makeup,0.0,6,22,4
4529,6246,3.5577,52.0,5,23.0,0,0,0,0,1,Mini Size,Makeup,0.0,6,22,2
4530,6246,4.7289,284.0,5,21.0,0,0,0,0,1,Makeup,Eye,1.0,4,12,5
4531,6246,4.3257,218.0,3,20.0,0,0,0,0,1,Makeup,Face,0.0,4,14,4
4532,6246,4.1337,359.0,5,25.0,0,0,0,0,1,Makeup,Eye,1.0,4,12,3
4533,6246,4.6968,277.0,5,21.0,0,0,0,0,1,Makeup,Eye,4.0,4,12,5
4534,6246,2.6667,6.0,5,15.0,0,0,0,0,1,Mini Size,Makeup,0.0,6,22,1
4535,6246,5.0,2.0,5,28.0,0,0,0,0,1,Makeup,Lip,0.0,4,20,5
4537,6216,4.0556,72.0,5,22.0,0,0,0,1,0,Makeup,Lip,0.0,4,20,3
4538,6216,4.0756,119.0,5,30.0,0,0,0,1,0,Makeup,Lip,4.0,4,20,3
4539,6216,4.2,5.0,5,22.0,1,0,0,1,0,Mini Size,Makeup,0.0,6,22,4
4540,6216,3.9048,63.0,5,46.0,0,0,1,1,0,Makeup,Lip,1.0,4,20,3
4541,6216,4.4242,99.0,5,30.0,0,0,0,1,0,Makeup,Lip,0.0,4,20,4
4542,6216,4.1987,156.0,2,48.0,0,0,0,1,0,Makeup,Face,2.0,4,14,4
4543,6216,3.7895,38.0,5,16.0,0,0,0,1,0,Mini Size,Makeup,1.0,6,22,3
4544,6216,4.4722,36.0,5,32.0,0,0,0,1,0,Makeup,Face,1.0,4,14,4
4545,6216,3.9464,56.0,5,38.0,0,0,0,1,0,Makeup,Face,1.0,4,14,3
4546,6216,3.8667,45.0,5,48.0,0,0,1,0,0,Makeup,Face,0.0,4,14,3
4547,6216,4.2647,34.0,5,25.0,0,0,0,1,0,Makeup,Mini Size,0.0,4,26,4
4548,6216,4.5349,86.0,5,14.0,0,0,1,1,0,Skincare,Cleansers,0.0,7,11,5
4549,6216,3.8571,7.0,5,25.0,0,0,0,1,0,Mini Size,Makeup,0.0,6,22,3
4550,6216,3.975,40.0,5,54.0,0,0,1,1,0,Makeup,Face,1.0,4,14,3
4551,6216,4.1316,76.0,2,68.0,0,0,0,1,0,Makeup,Face,1.0,4,14,3
4552,6216,4.6207,58.0,5,68.0,0,0,0,1,0,Makeup,Face,1.0,4,14,5
4553,6216,3.5882,17.0,5,14.0,0,0,1,1,0,Skincare,Mini Size,0.0,7,26,2
4554,6216,3.8846,26.0,5,32.0,0,0,0,1,0,Makeup,Face,1.0,4,14,3
4555,6273,4.726,1175.0,0,20.0,0,0,0,0,0,Makeup,Eye,3.0,4,12,5
4556,6273,4.3434,166.0,0,20.0,0,0,0,1,0,Makeup,Eye,0.0,4,12,4
4557,6273,4.5734,1111.0,0,28.0,0,0,0,0,0,Makeup,Eye,3.0,4,12,5
4558,6273,4.4886,1230.0,5,13.0,0,0,0,0,1,Makeup,Eye,0.0,4,12,4
4559,6273,4.1538,13.0,0,20.0,1,0,0,1,1,Makeup,Eye,0.0,4,12,4
4560,6273,4.473,518.0,0,24.0,0,0,0,0,1,Makeup,Eye,3.0,4,12,4
4561,6273,4.0803,1145.0,0,20.0,0,0,0,0,0,Makeup,Eye,1.0,4,12,3
4562,6273,3.5273,55.0,0,16.0,0,0,0,1,1,Makeup,Accessories,0.0,4,0,2
4563,6273,2.8889,9.0,0,30.0,0,0,1,1,0,Makeup,Eye,4.0,4,12,2
4564,6273,4.3157,491.0,0,30.0,0,0,0,0,0,Makeup,Eye,3.0,4,12,4
4565,6273,3.9977,438.0,0,13.0,0,0,0,0,1,Makeup,Eye,0.0,4,12,3
4566,6273,4.0,6.0,0,20.0,0,1,0,0,1,Makeup,Eye,1.0,4,12,3
4567,6273,1.875,32.0,0,35.0,1,0,0,0,1,Makeup,Eye,0.0,4,12,1
4568,6273,4.3333,3.0,0,35.0,0,0,0,0,1,Makeup,Value & Gift Sets,0.0,4,38,4
4570,6273,4.3699,292.0,0,26.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,4
4571,6273,2.5,6.0,5,34.0,0,0,1,0,0,Makeup,Eye,0.0,4,12,1
4572,6273,3.9502,321.0,5,48.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,3
4573,5936,4.3469,4024.0,5,43.0,0,1,0,0,0,Hair,Hair Styling & Treatments,2.0,3,17,4
4574,5936,4.5474,232.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,2.0,3,31,5
4575,5936,4.1956,1048.0,5,32.0,0,0,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,4
4576,5936,4.2955,616.0,5,32.0,0,0,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,4
4577,5936,4.4714,210.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,1.0,3,31,4
4578,5936,4.301,309.0,4,37.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4579,5936,4.6787,221.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,2.0,3,31,5
4580,5936,4.6199,221.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,1.0,3,31,5
4581,5936,4.5721,201.0,5,65.0,0,0,0,0,0,Hair,Shampoo & Conditioner,1.0,3,31,5
4582,5936,4.6651,209.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,1.0,3,31,5
4583,5936,4.1299,2255.0,5,30.0,0,0,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,3
4584,5936,4.3859,622.0,5,45.0,0,0,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,4
4585,5936,4.67,203.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,1.0,3,31,5
4586,5936,4.74,200.0,5,32.0,0,0,0,0,0,Hair,Shampoo & Conditioner,1.0,3,31,5
4587,5936,3.8854,567.0,5,30.0,0,0,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,3
4588,5936,4.4595,592.0,5,32.0,0,1,0,0,0,Hair,Shampoo & Conditioner,0.0,3,31,4
4589,5936,4.5789,19.0,3,17.0,0,0,0,0,0,Mini Size,Hair,0.0,6,16,5
4590,5936,4.3304,115.0,5,31.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4591,5936,4.0034,295.0,5,30.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,3
4592,5936,4.382,521.0,5,42.0,0,1,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4593,5936,4.4411,263.0,5,37.0,0,0,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,4
4594,5936,4.2278,259.0,5,37.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4595,5936,3.6769,65.0,5,14.0,0,0,0,0,0,Mini Size,Hair,0.0,6,16,3
4596,5936,4.1429,14.0,5,18.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4597,5936,4.0826,121.0,5,35.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,3
4598,5936,4.3859,622.0,5,20.0,0,0,0,0,0,Mini Size,Hair,0.0,6,16,4
4599,5936,3.9412,17.0,5,17.0,0,0,1,0,0,Hair,Hair Styling & Treatments,0.0,3,17,3
4600,5936,4.3886,211.0,5,31.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4601,5936,3.8431,51.0,5,30.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,3
4602,5936,4.6597,429.0,5,32.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,5
4603,5936,4.2236,653.0,5,35.0,0,0,0,0,0,Hair,Shampoo & Conditioner,2.0,3,31,4
4604,5936,3.9608,255.0,5,42.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,3
4605,5936,4.2829,661.0,5,35.0,0,0,0,0,0,Hair,Shampoo & Conditioner,2.0,3,31,4
4606,5936,4.554,213.0,3,33.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,5
4607,5936,4.4355,62.0,5,42.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4608,5936,4.4411,263.0,4,19.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4609,5936,3.25,4.0,5,16.0,0,0,0,0,0,Mini Size,Hair,0.0,6,16,2
4610,5936,4.1971,208.0,5,42.0,0,0,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,4
4611,5936,4.8169,71.0,5,32.0,0,0,1,0,0,Hair,Hair Styling & Treatments,1.0,3,17,5
4612,5936,3.5,4.0,5,16.0,0,0,0,0,0,Hair,Shampoo & Conditioner,0.0,3,31,2
4613,5936,3.0,4.0,5,18.0,0,0,1,0,0,Mini Size,Hair,0.0,6,16,2
4614,5936,4.8221,281.0,5,42.0,0,1,0,0,0,Hair,Hair Styling & Treatments,1.0,3,17,5
4615,5936,4.2236,653.0,4,17.0,0,0,0,0,0,Hair,Shampoo & Conditioner,0.0,3,31,4
4616,5936,4.8358,268.0,5,40.0,0,1,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,5
4617,5936,4.2829,661.0,4,17.0,0,0,0,0,0,Hair,Shampoo & Conditioner,0.0,3,31,4
4618,5936,4.64,25.0,0,50.0,0,1,1,1,1,Hair,Value & Gift Sets,0.0,3,38,5
4619,5936,4.832,256.0,0,36.0,0,1,0,0,0,Hair,Hair Styling & Treatments,0.0,3,17,5
4620,5936,4.8221,281.0,5,18.0,0,1,0,0,0,Mini Size,Hair,0.0,6,16,5
4622,6345,4.7471,340.0,5,18.0,0,0,1,0,1,Makeup,Cheek,8.0,4,10,5
4623,6345,4.3079,617.0,2,24.0,0,0,1,0,1,Makeup,Face,0.0,4,14,4
4624,6345,4.5256,156.0,5,20.0,0,0,1,0,1,Makeup,Cheek,4.0,4,10,4
4625,6345,4.3865,251.0,0,19.0,0,0,1,0,0,Makeup,Face,0.0,4,14,4
4626,6345,4.5248,141.0,5,19.0,0,0,1,0,1,Makeup,Cheek,4.0,4,10,4
4627,6345,4.2093,86.0,5,19.0,0,0,1,0,1,Makeup,Face,5.0,4,14,4
4628,6345,4.5556,207.0,5,12.0,0,0,0,0,1,Makeup,Lip,0.0,4,20,5
4629,6345,4.6825,63.0,5,20.0,0,1,1,0,1,Makeup,Lip,6.0,4,20,5
4630,6345,4.4348,46.0,5,19.0,0,0,1,0,1,Makeup,Face,2.0,4,14,4
4631,6345,3.6842,95.0,2,20.0,0,0,0,0,1,Makeup,Face,0.0,4,14,3
4632,6345,4.8857,35.0,5,15.0,0,1,1,0,1,Makeup,Lip,6.0,4,20,5
4633,6345,4.5278,36.0,5,19.0,0,0,1,0,1,Makeup,Face,2.0,4,14,4
4634,6753,4.9268,41.0,5,195.0,0,1,1,0,1,Skincare,Treatments,0.0,7,37,5
4635,6753,4.7692,26.0,5,95.0,0,1,1,0,1,Skincare,Lip Balms & Treatments,0.0,7,21,5
4636,6753,4.8947,19.0,5,135.0,0,1,1,0,1,Skincare,Eye Care,0.0,7,13,5
4637,6753,4.9333,15.0,5,225.0,0,1,1,0,1,Skincare,Moisturizers,0.0,7,27,5
4638,6753,4.9231,13.0,5,85.0,0,1,1,0,1,Skincare,Cleansers,0.0,7,11,5
4639,6250,4.0769,208.0,5,65.0,0,0,0,0,0,Fragrance,Women,1.0,1,40,3
4640,6250,3.872,211.0,3,93.0,0,0,0,0,0,Fragrance,Women,1.0,1,40,3
4641,6250,3.3571,84.0,5,38.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
4642,6250,3.5862,29.0,5,22.0,1,0,0,0,0,Fragrance,Value & Gift Sets,0.0,1,38,2
4643,6250,3.4961,129.0,5,32.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,2
4644,6250,3.1129,62.0,5,16.0,0,0,1,0,0,Fragrance,Women,0.0,1,40,2
4645,6250,4.2826,46.0,0,122.0,1,0,0,0,1,Fragrance,Value & Gift Sets,0.0,1,38,4
4646,6250,3.9649,114.0,0,20.0,0,0,0,0,0,Bath & Body,Body Care,0.0,0,6,3
4647,6250,4.5217,23.0,3,93.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,4
4648,6250,3.92,25.0,5,16.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,3
4649,6250,4.6667,6.0,0,54.0,0,0,0,0,0,Fragrance,Value & Gift Sets,0.0,1,38,5
4650,6250,4.125,8.0,5,16.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,3
4651,6250,4.45,20.0,5,65.0,0,0,0,0,0,Bath & Body,Body Moisturizers,1.0,0,7,4
4652,6250,3.9333,30.0,3,93.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,3
4653,6250,3.3077,13.0,5,16.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,2
4654,6250,4.2143,14.0,5,38.0,0,0,0,0,0,Bath & Body,Candles & Home Scents,0.0,0,9,4
4655,6250,4.1111,18.0,5,65.0,0,0,0,0,0,Bath & Body,Body Moisturizers,1.0,0,7,3
4656,6250,3.5333,15.0,5,38.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
4657,6250,3.2727,11.0,5,16.0,0,0,1,0,0,Bath & Body,Body Moisturizers,0.0,0,7,2
4658,6250,4.1724,29.0,1,65.0,0,0,1,0,0,Bath & Body,Body Moisturizers,1.0,0,7,4
4659,6250,3.5455,11.0,5,65.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,2
4660,6250,3.8824,17.0,5,65.0,0,0,0,0,0,Bath & Body,Body Moisturizers,1.0,0,7,3
4661,6250,3.6,5.0,5,29.0,0,0,1,0,0,Bath & Body,Bath & Shower,0.0,0,2,2
4662,6250,3.7778,9.0,3,93.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,3
4663,6250,3.8,5.0,5,92.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,3
4664,6250,3.875,8.0,5,38.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,3
4665,6250,4.2727,11.0,5,65.0,0,0,0,0,0,Bath & Body,Body Moisturizers,0.0,0,7,4
4666,6250,4.0,4.0,5,38.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,3
4667,6250,4.0,9.0,3,93.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,3
4668,6250,4.2,5.0,5,38.0,0,0,1,0,0,Fragrance,Candles & Home Scents,0.0,1,9,4
4669,7038,4.3562,2016.0,4,160.0,0,0,0,0,0,Fragrance,Women,3.0,1,40,4
4670,7038,4.2097,1645.0,4,160.0,0,0,0,0,0,Fragrance,Women,3.0,1,40,4
4671,7038,3.966,147.0,0,39.0,0,0,0,0,1,Fragrance,Value & Gift Sets,0.0,1,38,3
4672,7038,4.5857,980.0,4,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,5
4673,7038,4.1206,423.0,4,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,3
4674,7038,3.8528,625.0,5,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,3
4675,7038,4.2097,1645.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,4
4676,7038,3.9526,612.0,4,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,3
4677,7038,4.3562,2016.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,4
4678,7038,4.5857,980.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,5
4679,7038,3.9526,612.0,5,35.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,3
4680,7038,4.2477,218.0,4,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,4
4681,7038,3.8528,625.0,5,35.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,3
4682,7038,4.209,531.0,5,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,4
4683,7038,3.9856,277.0,4,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,3
4684,7038,4.209,531.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,4
4685,7038,4.1206,423.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,3
4686,7038,3.7399,569.0,4,160.0,0,0,0,0,0,Fragrance,Women,2.0,1,40,3
4687,7038,3.7399,569.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,3
4688,7038,4.2971,276.0,4,160.0,0,0,1,0,0,Fragrance,Women,2.0,1,40,4
4689,7038,3.9948,382.0,5,160.0,0,0,0,0,1,Fragrance,Women,2.0,1,40,3
4690,7038,4.0526,76.0,5,70.0,0,0,0,0,0,Fragrance,Candles & Home Scents,1.0,1,9,3
4691,7038,4.3043,69.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,4
4692,7038,3.3143,35.0,5,35.0,0,0,0,0,1,Fragrance,Women,0.0,1,40,2
4693,7038,3.9856,277.0,5,35.0,0,0,0,0,0,Fragrance,Women,0.0,1,40,3
4694,7038,3.8125,16.0,5,70.0,0,0,0,0,0,Fragrance,Candles & Home Scents,1.0,1,9,3
4695,7038,4.3333,54.0,5,70.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,4
4696,7038,5.0,4.0,0,122.0,1,0,0,0,0,Fragrance,Value & Gift Sets,0.0,1,38,5
4697,7038,3.25,8.0,5,70.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,2
4698,7038,4.4667,30.0,5,70.0,0,0,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,4
4699,7038,5.0,4.0,5,65.0,1,0,0,1,0,Fragrance,Candles & Home Scents,0.0,1,9,5
4700,7038,4.7778,18.0,5,95.0,0,1,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,5
4701,7038,4.5,22.0,5,70.0,0,1,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,4
4702,7038,4.3684,19.0,5,95.0,0,1,0,0,0,Fragrance,Candles & Home Scents,0.0,1,9,4
4705,4028,4.2698,582.0,5,22.0,0,0,0,0,1,Makeup,Eye,13.0,4,12,4
4706,4028,4.2577,815.0,5,19.0,0,0,0,0,1,Makeup,Eye,12.0,4,12,4
4707,4028,4.0891,2087.0,5,45.0,0,0,0,0,1,Makeup,Face,0.0,4,14,3
4708,4028,4.033,2756.0,5,43.0,0,0,0,0,1,Makeup,Face,16.0,4,14,3
4709,4028,4.4419,2091.0,5,22.0,0,0,0,0,1,Makeup,Lip,7.0,4,20,4
4710,4028,4.3574,4885.0,5,34.0,0,0,0,0,1,Makeup,Face,9.0,4,14,4
4711,4028,4.5547,750.0,5,25.0,0,0,0,0,1,Makeup,Face,12.0,4,14,5
4712,4028,4.2324,938.0,5,30.0,0,0,0,0,1,Makeup,Face,0.0,4,14,4
4713,4028,4.5889,253.0,5,21.0,0,0,0,0,1,Makeup,Face,3.0,4,14,5
4714,4028,4.1626,898.0,5,42.0,0,0,0,0,1,Makeup,Face,0.0,4,14,4
4715,4028,3.8216,2007.0,5,40.0,0,0,0,0,1,Makeup,Face,0.0,4,14,3
4716,4028,4.4403,561.0,5,25.0,0,0,0,0,1,Makeup,Lip,0.0,4,20,4
4717,4028,4.73,263.0,0,4.0,0,0,0,0,1,Makeup,Makeup Palettes,4.0,4,23,5
4718,4028,4.4317,278.0,0,99.0,0,0,1,0,1,Makeup,Makeup Palettes,0.0,4,23,4
4719,4028,4.4359,39.0,5,26.0,0,0,0,0,1,Makeup,Eye,2.0,4,12,4
4720,4028,4.1205,614.0,5,24.0,0,0,0,0,1,Makeup,Eye,9.0,4,12,3
4721,4028,3.9823,226.0,5,39.0,0,0,0,0,1,Makeup,Face,3.0,4,14,3
4722,4028,4.0931,1966.0,5,25.0,0,0,0,1,0,Makeup,Eye,0.0,4,12,3
4723,4028,4.3733,584.0,5,30.0,0,0,0,0,1,Makeup,Face,0.0,4,14,4
4724,4028,3.7262,431.0,5,39.0,0,0,0,0,1,Makeup,Face,1.0,4,14,3
4725,4028,3.8684,38.0,5,22.0,0,0,1,0,1,Makeup,Face,5.0,4,14,3
4726,4028,4.3464,511.0,5,43.0,0,1,0,0,0,Makeup,Face,0.0,4,14,4
4727,4028,4.5664,113.0,0,18.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4728,4028,4.3658,2231.0,5,25.0,0,0,0,0,1,Makeup,Accessories,1.0,4,0,4
4729,4028,3.9661,59.0,5,27.0,0,0,0,0,1,Makeup,Eye,10.0,4,12,3
4730,4028,4.497,169.0,5,45.0,0,0,0,1,1,Makeup,Cheek,0.0,4,10,4
4731,4028,4.1444,374.0,5,21.0,0,0,0,0,1,Makeup,Eye,0.0,4,12,4
4732,4028,4.4434,557.0,5,39.0,0,0,0,0,1,Makeup,Face,5.0,4,14,4
4733,4028,4.1087,46.0,0,42.0,0,0,0,0,1,Makeup,Face,1.0,4,14,3
4734,4028,4.186,43.0,5,110.0,0,0,1,0,1,Makeup,Face,0.0,4,14,4
4735,4028,4.0968,62.0,5,23.0,0,0,0,0,1,Mini Size,Makeup,0.0,6,22,3
4736,4028,4.295,505.0,5,39.0,0,0,0,0,1,Makeup,Face,1.0,4,14,4
4737,4028,4.1005,209.0,5,25.0,0,0,0,0,1,Makeup,Lip,9.0,4,20,3
4738,4028,3.7487,199.0,5,26.0,0,0,0,0,1,Makeup,Eye,7.0,4,12,3
4739,4028,4.5763,321.0,0,53.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4740,4028,3.5833,84.0,5,20.0,0,0,0,0,1,Mini Size,Makeup,0.0,6,22,2
4741,4028,4.8511,94.0,0,55.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4742,4028,4.4144,263.0,5,20.0,0,0,0,0,1,Makeup,Mini Size,0.0,4,26,4
4743,4028,4.8367,49.0,0,25.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4744,4028,4.5102,49.0,5,125.0,0,0,1,0,0,Tools & Brushes,Beauty Accessories,0.0,8,3,4
4745,4028,4.2937,504.0,5,39.0,0,0,0,0,1,Makeup,Face,3.0,4,14,4
4746,4028,4.0452,155.0,5,41.0,0,0,0,0,0,Makeup,Face,0.0,4,14,3
4747,4028,3.7632,38.0,5,15.0,0,0,0,0,1,Mini Size,Makeup,0.0,6,22,3
4748,4028,4.4844,225.0,5,39.0,0,0,0,0,1,Makeup,Face,1.0,4,14,4
4749,4028,4.0909,22.0,5,25.0,0,0,0,0,1,Makeup,Lip,11.0,4,20,3
4750,4028,4.467,227.0,5,20.0,0,0,0,0,1,Makeup,Mini Size,0.0,4,26,4
4751,4028,3.6395,86.0,5,13.0,0,0,0,1,1,Mini Size,Makeup,0.0,6,22,2
4752,4028,4.234,94.0,0,28.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
4753,4028,4.5,16.0,0,55.0,0,0,0,1,0,Makeup,Brushes & Applicators,0.0,4,8,4
4754,4028,4.3239,71.0,5,29.0,0,0,0,0,0,Makeup,Face,3.0,4,14,4
4755,4028,4.8222,45.0,0,52.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4756,4028,4.85,20.0,0,43.0,1,0,1,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4757,4028,4.6154,26.0,0,25.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4758,4028,4.0323,31.0,5,15.0,0,0,0,0,1,Makeup,Face,0.0,4,14,3
4759,4028,4.5357,28.0,0,45.0,0,0,0,0,1,Makeup,Brushes & Applicators,0.0,4,8,5
4760,4028,3.9444,252.0,5,20.0,0,0,0,0,1,Makeup,Mini Size,0.0,4,26,3
4761,4028,4.25,28.0,0,37.0,0,0,0,0,0,Makeup,Brushes & Applicators,0.0,4,8,4
4762,4028,4.4902,204.0,5,39.0,0,0,0,0,1,Makeup,Face,1.0,4,14,4
4763,4028,4.5714,7.0,5,29.0,1,0,0,1,0,Makeup,Lip,0.0,4,20,5
4764,4028,2.8291,357.0,5,25.0,0,0,0,0,0,Makeup,Eye,0.0,4,12,2
